time;flow
0;0
0,01;0,000411098
0,02;0,001642771
0,03;0,003690156
0,04;0,006545175
0,05;0,010196559
0,06;0,014629899
0,07;0,019827697
0,08;0,025769442
0,09;0,032431682
0,1;0,039788126
0,11;0,047809741
0,12;0,056464869
0,13;0,065719353
0,14;0,075536669
0,15;0,085878072
0,16;0,096702751
0,17;0,107967985
0,18;0,119629314
0,19;0,131640718
0,2;0,143954793
0,21;0,15652294
0,22;0,169295559
0,23;0,182222243
0,24;0,195251975
0,25;0,208333333
0,26;0,221414692
0,27;0,234444424
0,28;0,247371107
0,29;0,260143726
0,3;0,272711874
0,31;0,285025948
0,32;0,297037352
0,33;0,308698682
0,34;0,319963916
0,35;0,330788594
0,36;0,341129998
0,37;0,350947314
0,38;0,360201797
0,39;0,368856926
0,4;0,37687854
0,41;0,384234984
0,42;0,390897225
0,43;0,396838969
0,44;0,402036768
0,45;0,406470108
0,46;0,410121492
0,47;0,412976511
0,48;0,415023896
0,49;0,416255568
0,5;0,416666667
0,51;0,416255568
0,52;0,415023896
0,53;0,412976511
0,54;0,410121492
0,55;0,406470108
0,56;0,402036768
0,57;0,396838969
0,58;0,390897225
0,59;0,384234984
0,6;0,37687854
0,61;0,368856926
0,62;0,360201797
0,63;0,350947314
0,64;0,341129998
0,65;0,330788594
0,66;0,319963916
0,67;0,308698682
0,68;0,297037352
0,69;0,285025948
0,7;0,272711874
0,71;0,260143726
0,72;0,247371107
0,73;0,234444424
0,74;0,221414692
0,75;0,208333333
0,76;0,195251975
0,77;0,182222243
0,78;0,169295559
0,79;0,15652294
0,8;0,143954793
0,81;0,131640718
0,82;0,119629314
0,83;0,107967985
0,84;0,096702751
0,85;0,085878072
0,86;0,075536669
0,87;0,065719353
0,88;0,056464869
0,89;0,047809741
0,9;0,039788126
0,91;0,032431682
0,92;0,025769442
0,93;0,019827697
0,94;0,014629899
0,95;0,010196559
0,96;0,006545175
0,97;0,003690156
0,98;0,001642771
0,99;0,000411098
1;0
1,01;0,000411098
1,02;0,001642771
1,03;0,003690156
1,04;0,006545175
1,05;0,010196559
1,06;0,014629899
1,07;0,019827697
1,08;0,025769442
1,09;0,032431682
1,1;0,039788126
1,11;0,047809741
1,12;0,056464869
1,13;0,065719353
1,14;0,075536669
1,15;0,085878072
1,16;0,096702751
1,17;0,107967985
1,18;0,119629314
1,19;0,131640718
1,2;0,143954793
1,21;0,15652294
1,22;0,169295559
1,23;0,182222243
1,24;0,195251975
1,25;0,208333333
1,26;0,221414692
1,27;0,234444424
1,28;0,247371107
1,29;0,260143726
1,3;0,272711874
1,31;0,285025948
1,32;0,297037352
1,33;0,308698682
1,34;0,319963916
1,35;0,330788594
1,36;0,341129998
1,37;0,350947314
1,38;0,360201797
1,39;0,368856926
1,4;0,37687854
1,41;0,384234984
1,42;0,390897225
1,43;0,396838969
1,44;0,402036768
1,45;0,406470108
1,46;0,410121492
1,47;0,412976511
1,48;0,415023896
1,49;0,416255568
1,5;0,416666667
1,51;0,416255568
1,52;0,415023896
1,53;0,412976511
1,54;0,410121492
1,55;0,406470108
1,56;0,402036768
1,57;0,396838969
1,58;0,390897225
